Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Goods Trade Balance (Dec),-90.27B,,-82.93B,1/26/2023 13:30
USD,2.0,Goods Trade Balance (Jan),-91.50B,,-89.67B,2/28/2023 13:30
USD,2.0,Goods Trade Balance (Feb),-91.63B,-91.00B,-91.09B,3/28/2023 12:30
USD,2.0,Goods Trade Balance (Mar),-84.60B,-89.00B,-91.99B,4/26/2023 12:30
USD,2.0,Goods Trade Balance (Apr),-96.77B,-85.70B,-82.70B,5/26/2023 12:30
USD,2.0,Goods Trade Balance (May),-91.13B,-92.90B,-97.10B,6/28/2023 12:30
USD,2.0,Goods Trade Balance (Jun),-87.84B,-91.80B,-91.13B,7/27/2023 12:30
USD,2.0,Goods Trade Balance (Jul),-91.18B,-89.94B,-88.83B,8/30/2023 12:30
USD,2.0,Goods Trade Balance (Aug),-84.27B,-91.20B,-90.92B,9/29/2023 12:30
USD,2.0,Goods Trade Balance (Sep),-85.78B,-86.20B,-84.64B,10/26/2023 12:30
USD,2.0,Goods Trade Balance (Oct),-89.84B,-86.70B,-86.84B,11/29/2023 13:30
USD,2.0,Goods Trade Balance (Nov),-90.27B,-88.40B,-89.56B,12/28/2023 13:30
USD,2.0,Goods Trade Balance (Dec),-88.46B,-88.70B,-90.27B,1/25/2024 13:30
USD,2.0,Goods Trade Balance (Jan),-90.20B,-88.40B,-87.89B,2/28/2024 13:30
USD,2.0,Goods Trade Balance (Feb),-91.84B,-90.10B,-90.51B,3/29/2024 12:30
USD,2.0,Goods Trade Balance (Mar),-91.83B,-91.10B,-91.84B,4/25/2024 12:30
