Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,Challenger Job Cuts (Dec),43.651K,,76.835K,2023-01-05 12:30:00
USD,,Challenger Job Cuts (YoY),129.10%,,416.50%,2023-01-05 12:30:00
USD,1.0,Challenger Job Cuts (YoY),440.00%,,129.10%,2023-02-02 12:30:00
USD,1.0,Challenger Job Cuts (Jan),102.943K,,43.651K,2023-02-02 12:30:00
USD,1.0,Challenger Job Cuts (YoY),410.10%,,440.00%,2023-03-09 12:30:00
USD,1.0,Challenger Job Cuts (Feb),77.770K,,102.943K,2023-03-09 12:30:00
USD,1.0,Challenger Job Cuts (YoY),319.40%,148.00%,410.10%,2023-04-06 11:30:00
USD,1.0,Challenger Job Cuts (Mar),89.703K,65.000K,77.770K,2023-04-06 11:30:00
USD,1.0,Challenger Job Cuts (YoY),175.90%,,319.40%,2023-05-04 11:30:00
USD,1.0,Challenger Job Cuts (Apr),66.995K,,89.703K,2023-05-04 11:30:00
USD,1.0,Challenger Job Cuts (May),80.089K,,66.995K,2023-06-01 11:30:00
USD,1.0,Challenger Job Cuts (YoY),286.70%,227.20%,175.90%,2023-06-01 11:30:00
USD,1.0,Challenger Job Cuts (Jun),40.709K,,80.089K,2023-07-06 11:30:00
USD,1.0,Challenger Job Cuts (YoY),25.20%,248.60%,286.70%,2023-07-06 11:30:00
USD,1.0,Challenger Job Cuts (Jul),23.697K,,40.709K,2023-08-03 11:30:00
USD,1.0,Challenger Job Cuts (YoY),-8.20%,,25.20%,2023-08-03 11:30:00
USD,1.0,Challenger Job Cuts (YoY),266.90%,,-8.20%,2023-08-31 11:30:00
USD,1.0,Challenger Job Cuts (Aug),75.151K,,23.697K,2023-08-31 11:30:00
USD,1.0,Challenger Job Cuts (YoY),58.20%,,266.90%,2023-10-05 11:30:00
USD,1.0,Challenger Job Cuts (Sep),47.457K,,75.151K,2023-10-05 11:30:00
USD,1.0,Challenger Job Cuts (YoY),8.80%,,58.20%,2023-11-02 11:30:00
USD,1.0,Challenger Job Cuts (Oct),36.836K,,47.457K,2023-11-02 11:30:00
USD,1.0,Challenger Job Cuts (YoY),-40.80%,,8.80%,2023-12-07 12:30:00
USD,1.0,Challenger Job Cuts (Nov),45.510K,,36.836K,2023-12-07 12:30:00
USD,1.0,Challenger Job Cuts (YoY),-20.20%,,-40.80%,2024-01-04 12:30:00
USD,1.0,Challenger Job Cuts (Dec),34.817K,,45.510K,2024-01-04 12:30:00
USD,1.0,Challenger Job Cuts (Jan),82.307K,,34.817K,2024-02-01 12:30:00
USD,1.0,Challenger Job Cuts (YoY),-20.00%,,-20.20%,2024-02-01 12:30:00
USD,1.0,Challenger Job Cuts (Feb),84.638K,,82.307K,2024-03-07 12:30:00
USD,1.0,Challenger Job Cuts (YoY),8.80%,,-20.00%,2024-03-07 12:30:00
USD,1.0,Challenger Job Cuts (YoY),0.70%,,8.80%,2024-04-04 11:30:00
USD,1.0,Challenger Job Cuts (Mar),90.309K,,84.638K,2024-04-04 11:30:00
USD,1.0,Challenger Job Cuts (Apr),64.789K,,90.309K,2024-05-02 11:30:00
USD,1.0,Challenger Job Cuts (YoY),-3.30%,,0.70%,2024-05-02 11:30:00
USD,1.0,Challenger Job Cuts (May),,,64.789K,2024-06-06 11:30:00
